user_id,LastPurchaseDate,PurchaseFrequency,TotalSpent
1427,2023-11-21 14:52:00.000000 UTC,2,119.1400032
1546,2024-03-11 00:50:00.000000 UTC,2,87.95000076
1568,2024-01-20 12:34:00.000000 UTC,2,140
1569,2023-02-21 15:33:00.000000 UTC,2,193.5
1579,2024-01-14 16:40:00.000000 UTC,2,199.5
1589,2024-03-11 08:57:00.000000 UTC,2,96.99000168
1634,2023-09-08 14:07:00.000000 UTC,2,141.3900032
1639,2023-12-31 16:10:00.000000 UTC,2,69.41000175
1709,2024-02-15 05:55:00.000000 UTC,2,80
1724,2022-06-10 02:05:00.000000 UTC,2,165.2200003
1738,2024-01-01 17:40:00.000000 UTC,2,124.7299995
1761,2024-02-02 01:52:00.000000 UTC,2,218.5899973
1893,2023-03-31 16:50:00.000000 UTC,2,41.82999992
1902,2024-03-11 05:51:45.681973 UTC,2,105.9500008
1972,2024-01-12 18:02:00.000000 UTC,2,87.20999908
2017,2024-01-31 17:16:00.000000 UTC,2,306.75
2061,2023-04-03 06:33:00.000000 UTC,2,42.5
2070,2024-01-03 07:21:00.000000 UTC,2,168.9799995
2091,2023-11-11 13:30:00.000000 UTC,2,159.9500008
2137,2024-03-09 11:44:52.951619 UTC,2,44.92000008
2221,2021-07-02 09:38:00.000000 UTC,2,48.47000122
2234,2024-02-06 00:53:00.000000 UTC,2,74.16000271
2269,2023-03-15 16:58:00.000000 UTC,2,87.99000168
2282,2023-07-22 12:18:00.000000 UTC,2,139.6999969
2334,2021-10-23 07:54:00.000000 UTC,2,129.1600018
2338,2024-02-17 03:01:00.000000 UTC,2,65.27999878
2340,2023-02-25 17:23:00.000000 UTC,2,97.22000122
2350,2021-08-08 17:18:00.000000 UTC,2,120.5
2385,2022-11-27 13:15:00.000000 UTC,2,149.5299997
2478,2024-03-13 15:51:03.555456 UTC,2,22.97999954
2515,2024-02-08 00:28:00.000000 UTC,2,109.3399992
2566,2023-08-20 01:32:00.000000 UTC,2,407.9800072
2593,2023-09-29 03:57:00.000000 UTC,2,111.2000008
2700,2024-03-07 13:15:00.000000 UTC,2,318.3399997
2716,2024-01-06 08:39:00.000000 UTC,2,156.9899998
2778,2023-12-03 10:49:00.000000 UTC,2,98.86999893
2797,2023-11-06 13:56:00.000000 UTC,2,244.3699932
2852,2023-07-07 01:30:00.000000 UTC,2,169.9899979
2894,2023-07-18 06:44:00.000000 UTC,2,93.05000019
2909,2023-04-23 10:12:00.000000 UTC,2,298
2920,2024-02-17 01:27:00.000000 UTC,2,320.9900017
2946,2024-02-07 15:21:00.000000 UTC,2,90.52000046
2961,2023-02-06 13:03:00.000000 UTC,2,144.4500008
3067,2023-05-30 17:30:00.000000 UTC,2,551.9299984
3119,2023-07-14 16:28:00.000000 UTC,2,133.9799995
3125,2022-11-10 03:20:00.000000 UTC,2,81.97999954
3222,2023-11-15 01:06:00.000000 UTC,2,51.45000076
3240,2023-02-10 07:08:00.000000 UTC,2,82.93999672
3257,2022-04-24 01:27:00.000000 UTC,2,188.5299997
3301,2022-10-20 00:53:00.000000 UTC,2,51.81000042
3326,2023-07-19 16:30:00.000000 UTC,2,235.9799976
3331,2022-03-09 08:51:00.000000 UTC,2,109.9900017
3379,2024-02-27 06:56:00.000000 UTC,2,100.9899998
3386,2024-02-15 00:59:00.000000 UTC,2,105
3393,2021-03-13 15:31:00.000000 UTC,2,21.98999977
3420,2023-08-05 17:55:00.000000 UTC,2,392.760006
3469,2023-08-09 08:50:00.000000 UTC,2,137
3484,2022-03-01 12:27:00.000000 UTC,2,246.9000015
3497,2023-03-16 07:24:00.000000 UTC,2,30.15999985
3565,2023-10-23 15:00:00.000000 UTC,2,30.89999962
3583,2024-03-11 15:48:00.000000 UTC,2,197.8399992
3635,2023-09-26 15:08:00.000000 UTC,2,92.97999763
3656,2022-06-15 18:09:00.000000 UTC,2,160.3700027
3667,2023-12-28 15:39:00.000000 UTC,2,174.8700027
3694,2024-01-15 04:42:00.000000 UTC,2,134.7699995
3717,2023-09-12 13:33:00.000000 UTC,2,309.4800062
3762,2022-11-12 18:11:00.000000 UTC,2,66.99000168
3778,2021-11-12 16:07:00.000000 UTC,2,91.73999977
3840,2023-12-14 01:01:00.000000 UTC,2,194.9900017
3858,2023-05-06 10:48:00.000000 UTC,2,111.0799999
3886,2024-02-04 04:46:00.000000 UTC,2,60.8900013
3905,2024-03-01 17:54:00.000000 UTC,2,396.9199953
3914,2023-02-15 13:18:00.000000 UTC,2,178.0000038
3927,2024-03-11 03:41:00.000000 UTC,2,115.6400003
3942,2022-05-01 13:46:00.000000 UTC,2,51.5
3947,2023-02-02 01:19:00.000000 UTC,2,386.220005
4036,2023-10-24 11:53:00.000000 UTC,2,80.98000145
4053,2023-08-09 09:09:00.000000 UTC,2,81.89999962
4114,2023-12-07 05:49:00.000000 UTC,2,256
4133,2024-02-03 06:05:00.000000 UTC,2,133.0499973
4186,2023-09-17 11:02:00.000000 UTC,2,88.5
4190,2024-03-11 06:34:56.705293 UTC,2,443.8899994
4237,2022-11-06 00:15:00.000000 UTC,2,244
4255,2023-03-27 16:12:00.000000 UTC,2,69.45000076
4349,2021-09-18 04:49:00.000000 UTC,2,96
4375,2023-11-16 00:03:00.000000 UTC,2,50.94000053
4380,2023-09-30 03:10:00.000000 UTC,2,256
4442,2024-03-11 10:25:04.412500 UTC,2,39.80999947
4559,2023-08-31 09:26:00.000000 UTC,2,90.87999916
4664,2024-02-05 18:39:00.000000 UTC,2,42.98999977
4700,2024-01-30 05:02:00.000000 UTC,2,177.4799995
4717,2022-05-03 09:38:00.000000 UTC,2,164.9500027
4756,2023-08-13 05:20:00.000000 UTC,2,156.840004
4778,2023-09-21 03:42:00.000000 UTC,2,91.5
4783,2022-10-19 13:09:00.000000 UTC,2,99.97000122
4861,2023-12-22 09:00:00.000000 UTC,2,378.6700106
4997,2023-06-28 04:50:00.000000 UTC,2,180.4900017
5041,2023-10-01 00:29:00.000000 UTC,2,74.48999977
5238,2022-10-07 08:56:00.000000 UTC,2,404.4299984
5278,2024-02-22 01:21:00.000000 UTC,2,41.97999954
5354,2023-03-14 04:57:00.000000 UTC,2,92.97999954
5360,2021-02-04 11:59:00.000000 UTC,2,138.9900017
5382,2022-01-31 00:40:00.000000 UTC,2,275.310009
5420,2023-11-11 02:29:00.000000 UTC,2,216.1100016
5495,2023-12-23 02:02:00.000000 UTC,2,222.8500042
5500,2024-01-16 18:49:00.000000 UTC,2,97.9800005
5528,2022-05-04 13:04:00.000000 UTC,2,176.9799995
5591,2024-02-17 05:04:00.000000 UTC,2,60.97999954
5601,2022-12-04 15:58:00.000000 UTC,2,219.9599981
5625,2024-03-05 08:05:00.000000 UTC,2,77.98999977
5636,2023-06-29 17:29:00.000000 UTC,2,52.89999962
5661,2024-03-10 04:40:00.000000 UTC,2,219.5600004
5679,2022-12-15 08:53:00.000000 UTC,2,160.5699997
5724,2022-11-10 18:42:00.000000 UTC,2,33
5775,2023-12-30 12:29:00.000000 UTC,2,51.89999962
5818,2022-12-07 11:34:00.000000 UTC,2,195.3499985
5880,2023-07-29 13:38:00.000000 UTC,2,75
5908,2024-01-02 18:49:00.000000 UTC,2,267.4800014
5939,2024-02-01 12:55:00.000000 UTC,2,79.99000168
5940,2022-02-23 08:12:00.000000 UTC,2,613.9300022
5984,2023-11-14 16:52:00.000000 UTC,2,216.9700012
5989,2024-02-17 08:20:00.000000 UTC,2,146.9799995
6002,2023-11-08 15:59:00.000000 UTC,2,128.4500036
6134,2022-10-23 16:55:00.000000 UTC,2,39.98999977
6230,2024-01-16 00:10:00.000000 UTC,2,206.9899998
6250,2023-08-31 17:46:00.000000 UTC,2,60.98999977
6411,2024-03-01 12:35:00.000000 UTC,2,292.2799988
6415,2023-09-11 15:31:00.000000 UTC,2,51.97999954
6458,2024-01-31 15:27:00.000000 UTC,2,119.9900017
6491,2024-02-25 02:38:00.000000 UTC,2,314
6525,2022-06-28 07:55:00.000000 UTC,2,74.98999977
6556,2024-01-28 17:47:00.000000 UTC,2,59.17000008
6578,2023-05-31 13:59:00.000000 UTC,2,339.9900017
6585,2024-02-23 08:55:00.000000 UTC,2,179.7000008
6608,2022-09-14 16:07:00.000000 UTC,2,144.4499969
6619,2024-03-11 18:13:12.348805 UTC,2,153.9899998
6627,2023-12-19 04:21:00.000000 UTC,2,243.2099991
6703,2024-01-23 18:42:00.000000 UTC,2,41.98999977
6748,2023-07-09 12:52:00.000000 UTC,2,118.5
6806,2024-02-28 14:00:00.000000 UTC,2,112.5600014
6841,2024-01-24 17:42:00.000000 UTC,2,46.48000145
6975,2023-12-14 13:37:00.000000 UTC,2,47.98999977
7031,2023-03-01 11:23:00.000000 UTC,2,35.5
7126,2022-07-31 16:44:00.000000 UTC,2,125
7174,2023-08-16 13:13:00.000000 UTC,2,166.2799988
7224,2023-06-09 12:04:00.000000 UTC,2,294.6799994
7243,2022-03-13 15:18:00.000000 UTC,2,157
7256,2024-02-01 12:30:00.000000 UTC,2,220.2200012
7295,2024-01-20 05:01:00.000000 UTC,2,50.98999977
7313,2021-01-27 07:07:00.000000 UTC,2,117.0999985
7327,2023-12-21 00:27:00.000000 UTC,2,46.88999939
7370,2023-11-04 16:20:00.000000 UTC,2,398.9700069
7459,2023-12-15 08:00:00.000000 UTC,2,71.52000046
7462,2023-09-06 14:27:00.000000 UTC,2,321.3599968
7470,2024-01-18 13:55:00.000000 UTC,2,300.8199997
7508,2024-03-11 10:37:48.124003 UTC,2,295.1200027
7526,2023-03-05 07:36:00.000000 UTC,2,72.98999977
7578,2024-03-11 16:06:00.000000 UTC,2,18.48999977
7596,2024-03-08 18:08:00.000000 UTC,2,91.98999977
7598,2023-06-27 17:20:00.000000 UTC,2,35.73999977
7644,2022-09-07 13:29:00.000000 UTC,2,304.9300041
7894,2022-04-25 07:58:00.000000 UTC,2,624.5
7895,2020-10-24 17:34:00.000000 UTC,2,97.44000077
7897,2023-12-21 12:35:00.000000 UTC,2,114.0799999
7910,2022-07-28 09:27:00.000000 UTC,2,196.3599987
7933,2023-03-09 16:32:00.000000 UTC,2,171.8099979
7951,2023-11-16 08:16:00.000000 UTC,2,216.3299999
7998,2023-05-25 04:01:00.000000 UTC,2,248.1699982
7999,2024-02-07 04:51:00.000000 UTC,2,260.9300022
8034,2023-09-17 17:26:00.000000 UTC,2,730.4500008
8070,2023-11-05 05:33:00.000000 UTC,2,99.88000107
8145,2024-02-18 15:56:00.000000 UTC,2,82.98999977
8163,2023-12-13 07:22:00.000000 UTC,2,221.3700013
8229,2023-10-09 12:23:00.000000 UTC,2,229.5
8266,2024-01-26 00:29:00.000000 UTC,2,29.98999977
8337,2024-03-11 13:02:13.491917 UTC,2,105
8422,2024-02-25 08:14:00.000000 UTC,2,284.7600002
8450,2023-05-04 13:29:00.000000 UTC,2,245.9899998
8472,2023-01-28 12:54:00.000000 UTC,2,66.99000168
8479,2024-02-18 04:47:00.000000 UTC,2,90.89999962
8538,2023-06-13 11:06:00.000000 UTC,2,189
8618,2022-04-23 01:34:00.000000 UTC,2,399.3100004
8635,2023-12-28 06:50:00.000000 UTC,2,84.5
8795,2022-08-11 15:24:00.000000 UTC,2,472.6699963
8920,2022-10-04 11:24:00.000000 UTC,2,195.7100029
8930,2023-10-07 13:24:00.000000 UTC,2,81.75999832
8969,2024-03-11 07:51:00.000000 UTC,2,51.96999931
8994,2022-06-28 11:57:00.000000 UTC,2,221
9049,2024-01-01 01:35:00.000000 UTC,2,39.15000153
9057,2023-10-02 05:52:00.000000 UTC,2,65.8900013
9325,2024-03-10 07:23:00.000000 UTC,2,243
9375,2023-07-29 04:50:00.000000 UTC,2,279.9700012
9376,2023-11-28 04:47:00.000000 UTC,2,180.9499998
9394,2022-03-04 07:03:00.000000 UTC,2,74.98999977
9400,2023-10-17 10:19:00.000000 UTC,2,78.89999962
9445,2024-01-09 02:47:00.000000 UTC,2,121.9500008
9452,2024-02-02 10:42:00.000000 UTC,2,112.9900017
9476,2023-09-14 16:16:00.000000 UTC,2,57.94000244
9487,2023-03-21 16:52:00.000000 UTC,2,148.8300018
9488,2024-02-15 00:37:00.000000 UTC,2,90.20999908
9519,2023-09-22 01:34:00.000000 UTC,2,226.529995
9532,2022-04-20 10:36:00.000000 UTC,2,147.5100021
9548,2024-03-01 15:26:00.000000 UTC,2,129.0599995
9581,2023-11-22 10:03:00.000000 UTC,2,87
9591,2024-02-27 03:33:00.000000 UTC,2,94.5
9593,2023-07-13 17:37:00.000000 UTC,2,275
9606,2022-10-18 02:26:00.000000 UTC,2,189
9646,2023-09-24 02:40:00.000000 UTC,2,208.5
9695,2023-08-13 04:33:00.000000 UTC,2,97.99000168
9756,2021-12-18 01:29:00.000000 UTC,2,111.9899998
9768,2024-02-21 02:06:00.000000 UTC,2,120
9823,2024-02-01 03:08:00.000000 UTC,2,64.98000145
9827,2021-11-24 15:10:00.000000 UTC,2,37.43000031
9855,2021-11-30 10:48:00.000000 UTC,2,94.98999977
9885,2023-09-04 11:12:00.000000 UTC,2,47.48999977
9923,2023-10-14 14:31:00.000000 UTC,2,49.25000191
9926,2024-02-05 12:10:00.000000 UTC,2,70.42000103
9963,2024-03-04 15:23:00.000000 UTC,2,185.5999985
10054,2024-03-09 14:08:07.092481 UTC,2,143.7799988
10068,2022-07-17 06:36:00.000000 UTC,2,44
10082,2022-07-04 16:53:00.000000 UTC,2,174.9899998
10084,2022-07-26 07:27:00.000000 UTC,2,77
10086,2022-01-14 07:17:00.000000 UTC,2,162.2399979
10162,2024-02-01 08:37:00.000000 UTC,2,143
10201,2022-09-16 18:29:00.000000 UTC,2,123
10255,2022-06-26 07:43:00.000000 UTC,2,275.489996
10262,2023-09-17 00:24:00.000000 UTC,2,237.9599972
10313,2023-12-12 05:37:00.000000 UTC,2,382.9900055
10365,2024-02-21 12:06:00.000000 UTC,2,100.6200008
10462,2022-06-16 10:54:00.000000 UTC,2,101.5
10493,2021-12-25 09:29:00.000000 UTC,2,332.4599991
10507,2021-07-19 00:42:00.000000 UTC,2,56.96999931
10509,2021-12-21 11:24:00.000000 UTC,2,78
10534,2024-02-17 11:38:00.000000 UTC,2,98.96999931
10600,2024-02-27 17:35:00.000000 UTC,2,260.9899998
10625,2022-07-17 11:39:00.000000 UTC,2,151
10631,2024-02-17 02:22:00.000000 UTC,2,117.7599993
10662,2023-06-18 06:10:00.000000 UTC,2,297.0699997
10664,2023-04-04 00:55:00.000000 UTC,2,202.9900017
10734,2023-09-02 18:21:00.000000 UTC,2,139.470005
10741,2024-03-06 09:25:00.000000 UTC,2,74.99000168
10787,2023-03-20 16:25:00.000000 UTC,2,44.63999939
10820,2023-09-07 02:06:00.000000 UTC,2,71.99000001
10948,2024-01-02 04:26:00.000000 UTC,2,618.9799995
10968,2023-03-11 08:48:00.000000 UTC,2,78.17999935
11012,2022-09-23 10:56:00.000000 UTC,2,291.739996
11066,2022-04-18 10:20:00.000000 UTC,2,127.6300011
11086,2024-03-13 09:41:38.998902 UTC,2,216
11149,2023-03-08 09:59:00.000000 UTC,2,70.98999977
11161,2024-02-07 00:33:00.000000 UTC,2,113.9500008
11221,2023-12-06 01:48:00.000000 UTC,2,69.49000168
11239,2022-08-18 11:55:00.000000 UTC,2,195.5300007
11271,2021-11-13 14:43:00.000000 UTC,2,143.5799999
11289,2024-03-06 00:33:00.000000 UTC,2,98
11349,2024-02-13 09:29:00.000000 UTC,2,207.9899998
11452,2023-12-20 07:23:00.000000 UTC,2,25.89999962
11458,2023-11-08 16:44:00.000000 UTC,2,244.5
11460,2023-06-24 00:10:00.000000 UTC,2,179
11476,2019-11-12 18:10:00.000000 UTC,2,126
11542,2024-02-16 15:32:00.000000 UTC,2,79.45000076
11567,2023-08-29 02:49:00.000000 UTC,2,43
11638,2023-09-23 06:54:00.000000 UTC,2,214.9499969
11675,2023-11-17 00:47:00.000000 UTC,2,81.5
11677,2024-01-08 14:25:00.000000 UTC,2,154
11741,2023-11-17 01:27:00.000000 UTC,2,38.39999962
11762,2021-11-20 04:47:00.000000 UTC,2,180
11772,2022-08-22 00:13:00.000000 UTC,2,197.2700009
11780,2022-04-30 09:33:00.000000 UTC,2,251.9900017
11897,2023-09-09 16:19:00.000000 UTC,2,53
11913,2023-07-16 10:09:00.000000 UTC,2,469.9799995
11970,2023-11-20 10:36:00.000000 UTC,2,313.5599995
11995,2024-01-05 09:20:00.000000 UTC,2,114.8499975
12002,2024-01-12 12:13:00.000000 UTC,2,44.97999954
12014,2022-09-12 11:26:00.000000 UTC,2,115.75
12017,2023-07-29 11:29:00.000000 UTC,2,60
12123,2022-05-01 00:02:00.000000 UTC,2,304.9300022
12208,2021-03-13 00:53:00.000000 UTC,2,149.9399986
12253,2022-05-15 02:43:00.000000 UTC,2,151.9799995
12258,2023-03-14 01:20:00.000000 UTC,2,338.8500061
12289,2023-06-19 15:55:00.000000 UTC,2,364.4899998
12340,2023-05-04 01:48:00.000000 UTC,2,74.48999977
12358,2024-03-06 18:14:00.000000 UTC,2,88.60000229
12501,2023-02-08 17:27:00.000000 UTC,2,88.99000168
12549,2021-04-27 18:09:00.000000 UTC,2,160.3900032
12561,2024-03-13 13:20:25.261488 UTC,2,146.4899979
12582,2024-02-10 03:32:00.000000 UTC,2,381
12627,2023-04-21 05:18:00.000000 UTC,2,96.71999741
12632,2023-08-21 05:26:00.000000 UTC,2,113.5
12694,2021-07-16 08:07:00.000000 UTC,2,158.1599989
12741,2023-01-12 06:56:00.000000 UTC,2,183.9799957
12766,2023-05-31 01:54:00.000000 UTC,2,127.7599983
12786,2023-12-01 01:39:00.000000 UTC,2,94.49000168
12790,2020-12-15 00:02:00.000000 UTC,2,130.400003
12833,2023-03-11 15:36:00.000000 UTC,2,69.98000145
12882,2023-04-19 16:08:00.000000 UTC,2,216.4799995
12902,2022-01-02 07:43:00.000000 UTC,2,193.9899998
12968,2022-01-06 15:28:00.000000 UTC,2,137.9799995
13020,2024-03-03 17:28:00.000000 UTC,2,165.7399998
13063,2023-08-21 01:46:00.000000 UTC,2,323.9299927
13093,2023-02-22 12:02:00.000000 UTC,2,105
13106,2022-09-05 02:49:00.000000 UTC,2,22.47999954
13124,2023-10-25 08:57:00.000000 UTC,2,515
13190,2024-03-11 01:50:45.431062 UTC,2,159.0500031
13193,2023-07-04 09:47:00.000000 UTC,2,191.8000031
13199,2023-10-01 07:43:00.000000 UTC,2,169.9199989
13230,2024-03-08 09:04:00.000000 UTC,2,206.6399994
13264,2024-01-09 09:34:00.000000 UTC,2,75.98999977
13289,2022-04-15 16:21:00.000000 UTC,2,57.43999958
13295,2023-04-22 05:45:00.000000 UTC,2,56
13300,2021-08-30 10:17:00.000000 UTC,2,401.9699974
13318,2022-10-04 14:00:00.000000 UTC,2,378.9899998
13340,2023-12-16 00:12:00.000000 UTC,2,89
13345,2022-08-25 04:44:00.000000 UTC,2,68.22000122
13381,2023-09-20 06:24:00.000000 UTC,2,120.9899998
13401,2023-09-01 11:26:00.000000 UTC,2,232.6499958
13410,2023-12-30 01:09:00.000000 UTC,2,387.2999973
13415,2023-03-05 10:49:00.000000 UTC,2,320.8999996
13474,2023-09-08 18:35:00.000000 UTC,2,131.4000001
13497,2021-05-03 06:16:00.000000 UTC,2,77.95000076
13504,2023-08-09 06:37:00.000000 UTC,2,77.79999733
13514,2022-12-25 17:47:00.000000 UTC,2,350.8300066
13522,2023-03-14 05:20:00.000000 UTC,2,69.47999954
13565,2023-02-13 16:36:00.000000 UTC,2,328.2400017
13717,2023-01-03 02:42:00.000000 UTC,2,38.43999958
13718,2024-02-06 05:21:00.000000 UTC,2,78.98000336
13776,2024-02-12 12:53:00.000000 UTC,2,142.8399992
13787,2020-07-31 04:22:00.000000 UTC,2,70.98000145
13829,2023-08-03 06:09:00.000000 UTC,2,28.61000061
13981,2024-02-12 11:46:00.000000 UTC,2,54.97000122
14057,2022-09-28 14:15:00.000000 UTC,2,77
14093,2023-12-31 08:03:00.000000 UTC,2,280.6300011
14139,2023-12-31 16:00:00.000000 UTC,2,54.99000168
14192,2023-04-15 11:44:00.000000 UTC,2,224.8999996
14199,2023-12-24 02:10:00.000000 UTC,2,105.3099995
14259,2023-11-10 14:37:00.000000 UTC,2,46.98999977
14268,2024-03-12 18:26:20.475225 UTC,2,101.9799995
14291,2024-02-07 13:44:00.000000 UTC,2,209.4300003
14354,2023-11-13 04:20:00.000000 UTC,2,44.98999977
14369,2023-05-30 08:16:00.000000 UTC,2,227.9300013
14569,2024-03-10 04:32:00.000000 UTC,2,149.9899998
14607,2023-10-05 15:27:00.000000 UTC,2,185.769999
14701,2024-02-26 10:30:00.000000 UTC,2,165.0499983
14715,2021-08-16 05:04:00.000000 UTC,2,126.4899998
14754,2023-09-05 14:08:00.000000 UTC,2,144.5899982
14781,2024-03-13 18:44:37.237547 UTC,2,171.7999992
14784,2021-12-17 13:04:00.000000 UTC,2,48.88999939
14828,2024-02-24 10:52:00.000000 UTC,2,169.1999989
14835,2024-02-08 02:23:00.000000 UTC,2,76.35000038
14846,2023-02-15 14:38:00.000000 UTC,2,65.40000153
14939,2023-10-29 06:23:00.000000 UTC,2,288.960001
14993,2022-05-07 04:43:00.000000 UTC,2,170.3700018
15079,2024-02-28 09:36:00.000000 UTC,2,199.4899979
15080,2023-08-12 08:50:00.000000 UTC,2,99.99000168
15084,2024-02-25 15:47:00.000000 UTC,2,266.9700012
15087,2023-07-24 10:23:00.000000 UTC,2,229.5900059
15104,2024-03-13 06:46:47.475204 UTC,2,360.8899994
15140,2023-10-06 18:27:00.000000 UTC,2,22.97999954
15168,2023-01-18 08:37:00.000000 UTC,2,173.9500008
15206,2023-08-10 08:55:00.000000 UTC,2,87.78999996
15250,2023-07-10 14:08:00.000000 UTC,2,157.9899998
15291,2024-01-06 15:47:00.000000 UTC,2,301.6500006
15316,2023-07-06 07:15:00.000000 UTC,2,159.2299995
15329,2023-01-04 06:51:00.000000 UTC,2,111.3599997
15351,2024-02-04 18:21:00.000000 UTC,2,127
15361,2023-07-12 03:28:00.000000 UTC,2,197.9699993
15393,2023-06-30 10:40:00.000000 UTC,2,354
15476,2023-05-01 11:09:00.000000 UTC,2,169.8899994
15497,2022-05-12 06:33:00.000000 UTC,2,160.4499969
15577,2024-03-02 06:32:00.000000 UTC,2,80.3900013
15611,2022-09-07 14:11:00.000000 UTC,2,524.9899979
15620,2023-08-11 16:30:00.000000 UTC,2,350
15628,2022-11-28 11:06:00.000000 UTC,2,50.98000145
15641,2024-03-11 12:28:00.000000 UTC,2,34
15648,2022-01-11 00:39:00.000000 UTC,2,208.1900005
15699,2024-02-11 04:39:00.000000 UTC,2,257.4600029
15829,2023-12-15 03:12:00.000000 UTC,2,71.92999935
15845,2024-03-04 04:46:00.000000 UTC,2,69.49000168
15857,2020-11-17 10:11:00.000000 UTC,2,314
15872,2024-02-25 04:19:00.000000 UTC,2,203.7500019
15878,2024-03-03 10:13:00.000000 UTC,2,78.45000076
15910,2023-10-25 06:09:00.000000 UTC,2,217.9700012
15921,2022-09-14 17:53:00.000000 UTC,2,35.66999912
15941,2023-08-08 02:57:00.000000 UTC,2,141
15963,2021-02-05 14:46:00.000000 UTC,2,112
15970,2022-06-02 06:25:00.000000 UTC,2,151.1399999
16060,2023-04-11 13:36:00.000000 UTC,2,68.34000015
16065,2023-08-25 07:32:00.000000 UTC,2,173.9799995
16074,2020-09-10 14:11:00.000000 UTC,2,141.8000002
16108,2024-01-06 08:26:00.000000 UTC,2,211.1499929
16156,2023-06-09 01:34:00.000000 UTC,2,88.57999992
16211,2024-03-05 09:24:00.000000 UTC,2,78.19999981
16292,2022-04-15 16:16:00.000000 UTC,2,322.9500008
16312,2024-01-09 16:01:00.000000 UTC,2,112.8799996
16339,2023-11-21 12:19:00.000000 UTC,2,230.4200001
16351,2023-12-27 16:33:00.000000 UTC,2,271.880003
16360,2023-10-19 13:14:00.000000 UTC,2,121.9899998
16385,2023-04-15 05:14:00.000000 UTC,2,124.4900017
16524,2024-03-01 14:06:00.000000 UTC,2,539.3900013
16542,2023-04-15 11:52:00.000000 UTC,2,44
16581,2023-08-20 16:26:00.000000 UTC,2,377.4900017
16725,2023-06-11 01:32:00.000000 UTC,2,102.0999985
16728,2024-03-08 05:26:00.000000 UTC,2,239
16801,2023-04-23 18:00:00.000000 UTC,2,152.3899975
16803,2023-08-10 05:22:00.000000 UTC,2,61.98999977
16865,2023-09-28 18:39:00.000000 UTC,2,58.98999977
16901,2023-04-28 00:41:00.000000 UTC,2,25.97999954
16908,2023-07-04 03:46:00.000000 UTC,2,504.93999
16912,2024-03-12 01:31:49.240747 UTC,2,110.29
16935,2023-12-08 06:11:00.000000 UTC,2,18.85999966
17002,2024-01-23 15:02:00.000000 UTC,2,131.5
17045,2024-03-03 03:34:00.000000 UTC,2,256.2100029
17053,2022-02-17 06:31:00.000000 UTC,2,176.4699974
17059,2022-11-30 02:39:00.000000 UTC,2,129.9699974
17116,2024-02-06 17:01:00.000000 UTC,2,11.31000018
17158,2024-01-21 03:26:00.000000 UTC,2,143.7799988
17161,2024-03-02 18:03:00.000000 UTC,2,294.2799988
17164,2021-02-21 00:58:00.000000 UTC,2,348.9899979
17192,2023-06-13 07:41:00.000000 UTC,2,139
17200,2023-10-31 01:59:00.000000 UTC,2,165.4399986
17243,2023-01-06 08:43:00.000000 UTC,2,97.98999977
17265,2024-02-13 10:12:00.000000 UTC,2,50.15999985
17271,2023-05-06 12:10:00.000000 UTC,2,75.50000191
17327,2022-03-22 07:03:00.000000 UTC,2,46.18999958
17337,2023-02-06 03:07:00.000000 UTC,2,371.9899998
17342,2024-03-06 02:29:00.000000 UTC,2,145.9800053
17348,2022-06-09 09:33:00.000000 UTC,2,287.8500004
17354,2023-12-11 04:26:00.000000 UTC,2,334.8200016
17430,2020-12-07 08:49:00.000000 UTC,2,177.4700015
17497,2023-11-21 11:20:00.000000 UTC,2,232.9899998
17511,2024-03-05 08:45:00.000000 UTC,2,149.9799957
17536,2024-03-11 16:29:09.423406 UTC,2,244.0900002
17553,2024-02-21 04:22:00.000000 UTC,2,56.97999954
17557,2023-08-04 18:14:00.000000 UTC,2,224.670002
17585,2021-11-18 12:44:00.000000 UTC,2,91.88999748
17629,2024-03-11 00:34:12.415835 UTC,2,56.94999981
17640,2023-12-12 09:04:00.000000 UTC,2,133
17664,2023-11-17 16:45:00.000000 UTC,2,235.0899992
17704,2023-11-13 05:30:00.000000 UTC,2,115.4000015
17715,2023-02-09 12:36:00.000000 UTC,2,152
17756,2021-07-20 05:47:00.000000 UTC,2,384.9800034
17800,2022-05-14 04:54:00.000000 UTC,2,141.2000008
17876,2024-01-06 12:00:00.000000 UTC,2,377.9899998
17903,2024-02-15 04:31:00.000000 UTC,2,57.46000004
17927,2024-02-29 18:09:00.000000 UTC,2,112
18037,2023-04-24 18:56:00.000000 UTC,2,102.4099998
18041,2022-08-15 00:33:00.000000 UTC,2,119.0299988
18042,2020-10-05 02:35:00.000000 UTC,2,223
18073,2024-03-02 18:48:00.000000 UTC,2,214.5400009
18124,2022-09-04 08:26:00.000000 UTC,2,96.00000191
18127,2022-05-25 06:30:00.000000 UTC,2,20.46999931
18137,2024-01-31 08:33:00.000000 UTC,2,164
18150,2024-02-09 14:31:00.000000 UTC,2,38.35000086
18161,2021-05-01 12:02:00.000000 UTC,2,374.9399986
18181,2023-07-18 07:54:00.000000 UTC,2,56
18189,2023-11-18 05:17:00.000000 UTC,2,102.6800013
18192,2023-11-20 13:08:00.000000 UTC,2,314.9799919
18214,2022-04-27 13:15:00.000000 UTC,2,60.8900013
18296,2020-11-11 00:56:00.000000 UTC,2,194.9900017
18323,2023-06-01 07:05:00.000000 UTC,2,188.9400024
18373,2023-11-20 05:01:00.000000 UTC,2,105.5
